0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.4923470914363861,0.3894786536693573,0.06874705851078033,0.04799317941069603
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.458916038274765,0.44479668140411377,0.06611312925815582,0.022145122289657593
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.13573989272117615,0.4592021405696869,0.31560471653938293,0.07856021821498871
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.0009054493275471032,0.0019168362487107515,0.002072594128549099,0.9929457306861877
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.19122925400733948,0.4883210062980652,0.21669113636016846,0.039462391287088394
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.25989049673080444,0.2558612823486328,0.40886515378952026,0.04446202516555786
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.3680504262447357,0.5612098574638367,0.030211418867111206,0.030687179416418076
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.32181182503700256,0.5389333963394165,0.0653800368309021,0.05253433436155319
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.22620105743408203,0.2563193738460541,0.2771473228931427,0.15791377425193787
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.11772371083498001,0.21993684768676758,0.46560630202293396,0.1852053850889206
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.2551056444644928,0.041644852608442307,0.03791806846857071,0.5839426517486572
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.17274759709835052,0.1283750981092453,0.5077334046363831,0.15484993159770966
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.17691028118133545,0.6888459920883179,0.0976991355419159,0.03171826899051666
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.6617644429206848,0.18665923178195953,0.1097312942147255,0.012702320702373981
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.9968346953392029,0.0005427860305644572,0.0002524189476389438,0.00016297391266562045
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.8555873036384583,0.13120856881141663,0.004854533821344376,0.00029612844809889793
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.9742170572280884,0.012263583019375801,0.009113520383834839,0.00194038066547364
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.0897933840751648,0.21540313959121704,0.6232895851135254,0.06569424271583557
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.0007524277898482978,0.9953054785728455,0.0018334047636017203,0.0009511579410172999
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.1491701751947403,0.48911020159721375,0.18856878578662872,0.14013242721557617
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.3562314808368683,0.5692562460899353,0.04188616946339607,0.02277311682701111
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.0320373959839344,0.07333432883024216,0.8262553811073303,0.04244265705347061
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.19448652863502502,0.2742699682712555,0.3928735852241516,0.11433272808790207
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.02656583860516548,0.0057452647015452385,0.027409126982092857,0.9364780783653259
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.5007038712501526,0.4023268520832062,0.07799461483955383,0.005064547993242741
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.003090430051088333,0.004358205012977123,0.9862749576568604,0.004158628173172474
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.6008883714675903,0.2708416283130646,0.0633331686258316,0.05949600785970688
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.01773335039615631,0.8954461812973022,0.004483693744987249,0.0007434692815877497
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.14646798372268677,0.1354607343673706,0.5976807475090027,0.09910517930984497
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.11456400901079178,0.7829029560089111,0.06426458805799484,0.03661686182022095
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.9407637715339661,0.035355083644390106,0.01095249317586422,0.009222923777997494
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.9613781571388245,0.02858101949095726,0.0038680201396346092,0.003928932826966047
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.9598693251609802,0.02853616327047348,0.005446222145110369,0.0051968214102089405
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.3546130061149597,0.23994317650794983,0.33312809467315674,0.06874486058950424
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.5369596481323242,0.1467965990304947,0.21027642488479614,0.0962715744972229
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.11351685971021652,0.3722074627876282,0.13692748546600342,0.006505034863948822
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.6199002861976624,0.21423181891441345,0.09071145206689835,0.0541662834584713
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.05928165838122368,0.08491704612970352,0.2872706949710846,0.4312443733215332
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.016505485400557518,0.007556761149317026,0.8599013686180115,0.09799756854772568
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.011361166834831238,0.9758667349815369,0.010026194155216217,0.0018838660325855017
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.18733780086040497,0.24433454871177673,0.09872008860111237,0.3445669710636139
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.9897645711898804,0.002453381195664406,0.0005648003425449133,0.00031682432745583355
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.16096344590187073,0.7679136395454407,0.044004958122968674,0.02392508089542389
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.047692637890577316,0.8322659134864807,0.05935444310307503,0.05843423679471016
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.16201920807361603,0.5655025839805603,0.1407647281885147,0.013937595300376415
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.9338586926460266,0.01820734702050686,0.0038765675853937864,0.00014342760550789535
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.3639094829559326,0.14475320279598236,0.18298518657684326,0.30169156193733215
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.8693625330924988,0.0629764124751091,0.03477888181805611,0.026665890589356422
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.10080930590629578,0.1056472435593605,0.3410334885120392,0.31540441513061523
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.004236164968460798,0.9737536311149597,0.006664422806352377,0.0004129343433305621
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.00227758870460093,0.011036880314350128,0.978105366230011,0.00590761611238122
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.14783552289009094,0.5323761701583862,0.21509942412376404,0.0969529077410698
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.03598888963460922,0.9137758016586304,0.020828770473599434,0.028028175234794617
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.26927870512008667,0.5612249970436096,0.08341865241527557,0.08341865241527557
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.005170042626559734,0.9549232125282288,0.0010022585047408938,0.00012942949251737446
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.1512037217617035,0.5530802607536316,0.2532185912132263,0.03591403365135193
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.011074087582528591,0.9661874175071716,0.013781922869384289,0.006211999338120222
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.22108279168605804,0.5140329003334045,0.14498962461948395,0.11469624191522598
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9494525790214539,0.02822648175060749,0.008087022230029106,0.01088227890431881
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.45204582810401917,0.4313451647758484,0.08763307332992554,0.021142465993762016
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.04110119864344597,0.3663310110569,0.21874623000621796,0.3663310110569
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.3959163725376129,0.4021511375904083,0.10010334104299545,0.05703715980052948
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.1737322211265564,0.6659836173057556,0.12128462642431259,0.03585166856646538
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.19105373322963715,0.23408396542072296,0.34595364332199097,0.18517565727233887
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.5235857963562012,0.36552175879478455,0.08414789289236069,0.01967700943350792
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.00941280834376812,0.9305923581123352,0.03901500627398491,0.019014393910765648
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.13491839170455933,0.7180542349815369,0.08312080800533295,0.048864200711250305
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.1602124720811844,0.6959312558174133,0.06890653073787689,0.0710938572883606
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.29765012860298157,0.4984701871871948,0.1300337165594101,0.050921931862831116
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.7407078742980957,0.12672017514705658,0.052824828773736954,0.05535994470119476
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0025483816862106323,0.9215744137763977,0.006714091170579195,0.0007651629275642335
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.12759609520435333,0.4316520094871521,0.380931556224823,0.05155348405241966
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.23225024342536926,0.651361882686615,0.06865303218364716,0.03732600808143616
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.0006482045282609761,0.0016043215291574597,0.9869071245193481,0.008948186412453651
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.7461586594581604,0.1296629160642624,0.046232741326093674,0.07504314929246902
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,True,0.011740667745471,0.2549796402454376,0.6310806274414062,0.09677935391664505
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.975650429725647,0.016270510852336884,0.0034641919191926718,0.003154182340949774
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.07498319447040558,0.8317351341247559,0.058396968990564346,0.005517302546650171
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.000673314556479454,0.9935976266860962,0.0023136637173593044,0.0007056276081129909
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.10798551142215729,0.8104762434959412,0.028613310307264328,0.04501505568623543
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.04104810208082199,0.9197663068771362,0.020320283249020576,0.017654569819569588
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.21608886122703552,0.4646640419960022,0.18483059108257294,0.1310645192861557
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.22882665693759918,0.36566394567489624,0.10154120624065399,0.2984462082386017
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.16991223394870758,0.22160732746124268,0.5072641968727112,0.022638613358139992
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.03245938569307327,0.07201428711414337,0.7864188551902771,0.0828879326581955
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.00038548349402844906,0.9983641505241394,0.0003195770550519228,0.00010055937309516594
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.14345748722553253,0.44188016653060913,0.2989910840988159,0.1066085621714592
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.15854650735855103,0.5280405282974243,0.17142964899539948,0.12156183272600174
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.16452717781066895,0.565353274345398,0.1835433393716812,0.08144686371088028
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.19138802587985992,0.5988001227378845,0.09929079562425613,0.08361123502254486
Sound travels in,solids,liquids,gases,All of these,D,False,0.27279701828956604,0.33950138092041016,0.10851116478443146,0.04118619114160538
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.21975620090961456,0.48755040764808655,0.12918800115585327,0.1510360687971115
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.9660933613777161,0.03154406696557999,0.0010626442963257432,0.00024463460431434214
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.005573187954723835,0.012757153250277042,0.9670180678367615,0.008366345427930355
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.9558390378952026,0.034276656806468964,0.005595510359853506,0.0014147665351629257
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9116020798683167,0.05063173919916153,0.016182875260710716,0.01749785989522934
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.13240423798561096,0.5319154858589172,0.18966032564640045,0.1150347962975502
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.3172338008880615,0.661172091960907,0.012494195252656937,0.00452509755268693
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.40169069170951843,0.4275975227355957,0.09691239148378372,0.04300461336970329
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.10438401997089386,0.2043740153312683,0.600688636302948,0.08257456123828888
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.06606865674257278,0.3303225040435791,0.4241425096988678,0.04199579358100891
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.9971531629562378,0.001167546259239316,0.0003616889880504459,0.00048670577234588563
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.16483701765537262,0.298481285572052,0.2253054976463318,0.25530460476875305
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.5892382860183716,0.10400673002004623,0.06407669186592102,0.22364962100982666
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.9687210321426392,0.025815540924668312,0.003333762753754854,0.0007438631146214902
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.07541988790035248,0.9045575261116028,0.007467579562216997,0.010206971317529678
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.21150676906108856,0.5073783993721008,0.19257910549640656,0.08154312521219254
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.24854910373687744,0.42945432662963867,0.16300247609615326,0.11740627884864807
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.03442785143852234,0.12016501277685165,0.7714261412620544,0.0695461705327034
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.15949754416942596,0.22492758929729462,0.47617167234420776,0.12815986573696136
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.5479947924613953,0.2712770700454712,0.03558381274342537,0.004523973446339369
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.1393122375011444,0.5257588624954224,0.22968703508377075,0.09574779868125916
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.37016159296035767,0.22103357315063477,0.1201738715171814,0.2794126272201538
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.10917655378580093,0.7460863590240479,0.0824107900261879,0.018388332799077034
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.13918907940387726,0.6744910478591919,0.11905474215745926,0.060807209461927414
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.6644529104232788,0.2296288013458252,0.06277702003717422,0.031076878309249878
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.06475092470645905,0.8529261350631714,0.05284816399216652,0.026992198079824448
