0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9982319474220276,0.00010373772965976968,0.001432055258192122,6.0038793890271336e-05
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.188005268573761,0.18509049713611603,0.054712653160095215,0.5701189041137695
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.1730499416589737,0.15271605551242828,0.613515317440033,0.04730922356247902
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.23770123720169067,0.09308513253927231,0.6361214518547058,0.01749017834663391
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.05905947461724281,0.039961643517017365,0.8678726553916931,0.030164629220962524
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.00015832991630304605,0.0001909823331516236,0.9991707801818848,0.00011053209891542792
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.00024514601682312787,0.00011049595923395827,0.9988440275192261,0.0002650660171639174
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.15185754001140594,0.3700239956378937,0.2503707706928253,0.09210626035928726
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.868506908416748,0.04126029089093208,0.01693318970501423,0.06909798830747604
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.022873012349009514,0.007542718201875687,0.4383784830570221,0.5287854075431824
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.025113621726632118,0.9572221040725708,0.007308480329811573,0.009384275414049625
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.4574362635612488,0.17913460731506348,0.3243708610534668,0.018299754709005356
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.13467766344547272,0.17024853825569153,0.4926304519176483,0.12455648928880692
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,7.24003475625068e-05,0.00012124775821575895,0.9979525804519653,0.0005694727879017591
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.00013761443551629782,6.0119291447335854e-05,0.9995703101158142,6.602812209166586e-05
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.0004030018171761185,0.0010131464805454016,0.995938777923584,0.0007647630991414189
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.0002196563727920875,0.00022662901028525084,0.998430073261261,0.0006160415359772742
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.0012812074273824692,0.9963045120239258,0.0007770916563458741,0.00042915073572658
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.06427902728319168,0.915511965751648,0.00911670457571745,0.00911670457571745
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.13090088963508606,0.04118979722261429,0.7532826662063599,0.06791049242019653
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9759088754653931,0.015529543161392212,0.0022724741138517857,0.004886587616056204
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.13925224542617798,0.2561240494251251,0.34465259313583374,0.2561240494251251
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.021428316831588745,0.03021877072751522,0.9400783777236938,0.0062359957955777645
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.25545740127563477,0.19282935559749603,0.5001612901687622,0.04725486412644386
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.005016856826841831,0.9710991382598877,0.008016914129257202,0.013425805605947971
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.9543746709823608,0.025433223694562912,0.007756695616990328,0.010769104585051537
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9980525970458984,0.0008821051451377571,0.00044355032150633633,0.00016835270798765123
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.8633654713630676,0.08683094382286072,0.029084721580147743,0.016062108799815178
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.0013650213368237019,0.00019059966143686324,0.9971687197685242,0.0009986709337681532
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.00035068768193013966,0.9975135326385498,0.0012628748081624508,0.0003094807907473296
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9916800856590271,0.007002559024840593,0.00042053632205352187,0.00030767093994654715
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.3617701828479767,0.16563045978546143,0.33985161781311035,0.1230861023068428
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.07773704081773758,0.7037737369537354,0.18941813707351685,0.013937483541667461
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.4750612676143646,0.2706817388534546,0.09651455283164978,0.15183870494365692
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9971578121185303,0.001079808920621872,0.0005779800703749061,0.00012305904238019139
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.13291482627391815,0.08317597955465317,0.6440868973731995,0.097242571413517
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.014665141701698303,0.7640233635902405,0.16783365607261658,0.028712954372167587
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.0009093486005440354,0.997221827507019,0.00039726492832414806,0.00017906134598888457
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.5168637633323669,0.4561306834220886,0.017686104401946068,0.008097289130091667
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.19764965772628784,0.7229724526405334,0.0365615114569664,0.04142962023615837
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.2909165918827057,0.04602968320250511,0.6158704161643982,0.030187005177140236
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.5182820558547974,0.25259050726890564,0.06692981719970703,0.15806709229946136
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.0015266038244590163,0.0010657411767169833,0.30968189239501953,0.687059223651886
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.20886726677417755,0.2945500612258911,0.24040476977825165,0.24803604185581207
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9985452890396118,0.0003855534305330366,0.0006065606721676886,9.157697058981284e-05
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.9473564028739929,0.020605342462658882,0.018470510840415955,0.010200385004281998
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.09646331518888474,0.2971278727054596,0.538029134273529,0.061315808445215225
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9914617538452148,0.003689276520162821,0.0011791635770350695,0.003106682328507304
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.49172443151474,0.4994679391384125,0.003996497951447964,0.0026622414588928223
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9791054129600525,0.012916612438857555,0.002543431706726551,0.004326523747295141
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.02522672712802887,0.22135750949382782,0.6925663352012634,0.011370576918125153
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.0007975492044351995,0.9910730719566345,0.003925674594938755,0.0025346060283482075
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.000815665116533637,0.9978705644607544,0.0004870559205301106,0.0001631432824069634
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0008962693391367793,0.00029555827495642006,0.9983567595481873,7.954842294566333e-05
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.04672342538833618,0.006128780078142881,0.8816063404083252,0.06093883514404297
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.012092811055481434,0.0402752086520195,0.8884568810462952,0.0402752086520195
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.14158980548381805,0.24085240066051483,0.4715660810470581,0.13939467072486877
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.0006452107918448746,0.9978189468383789,0.00036763004027307034,0.00025266819284297526
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.18866120278835297,0.3259773254394531,0.27882319688796997,0.1828567087650299
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.022727154195308685,0.004545717034488916,0.966383159160614,0.0050711133517324924
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.0027358070947229862,0.9893532991409302,0.00437180744484067,0.002303780522197485
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.415457546710968,0.48571905493736267,0.034639872610569,0.01797093078494072
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.005787840578705072,0.9886934161186218,0.0028207681607455015,0.0010706429602578282
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.19445069134235382,0.3807159662246704,0.4181346893310547,0.002409823937341571
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.0001249574706889689,0.9968428611755371,0.0013225915608927608,0.0007079322822391987
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,3.5897959605790675e-05,2.5856330466922373e-05,0.9995449185371399,3.942619514418766e-05
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,3.760695472010411e-05,4.3285341234877706e-05,0.00045814653276465833,0.9991788268089294
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.7066877484321594,0.09269725531339645,0.06370983272790909,0.13072408735752106
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.04471582546830177,0.10560464859008789,0.8050886988639832,0.042668137699365616
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.47798144817352295,0.45609310269355774,0.021667683497071266,0.04242326319217682
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,4.752647873829119e-05,8.87911519384943e-05,0.0005611773231066763,0.9989019632339478
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.08634225279092789,0.7458832263946533,0.11987435072660446,0.0120560796931386
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.10420266538858414,0.024366585537791252,0.06623525172472,0.7944005131721497
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.5417348146438599,0.09413938969373703,0.10502008348703384,0.24802429974079132
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.9803683161735535,0.010555830784142017,0.005562531761825085,0.0025467125233262777
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0002125352475559339,0.9967275857925415,0.0018943059258162975,0.00029050122248008847
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,3.4250460885232314e-05,2.5853603801806457e-05,0.999439537525177,0.000125282967928797
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.021482201293110847,0.8317024111747742,0.1315944492816925,0.009682786650955677
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.4980396330356598,0.46061134338378906,0.02188233472406864,0.017859840765595436
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.2441854625940323,0.14354923367500305,0.42191463708877563,0.18722347915172577
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.0002691782428883016,0.0003050189116038382,0.9986141920089722,0.000430145621066913
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.6295859217643738,0.2793770730495453,0.020556708797812462,0.06846429407596588
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.00010677493992261589,0.9958463311195374,0.001363211078569293,0.0010130524169653654
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.00014394710888154805,0.0006451262161135674,0.9976881742477417,0.0009991911938413978
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.9881415367126465,0.005606635939329863,0.001764206332154572,0.0035637947730720043
How many sides does a rhombus have?,4,6,8,10,A,False,0.06554422527551651,0.04298495128750801,0.8238389492034912,0.005908990278840065
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.05961659550666809,0.019054608419537544,0.36519595980644226,0.5482240319252014
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,6.600576307391748e-05,0.9992318153381348,0.00020331206906121224,7.24931524018757e-05
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.0009358889074064791,0.0016946758842095733,0.0018323813565075397,0.9947499632835388
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.004975349176675081,0.002747648861259222,0.9189627170562744,0.07197872549295425
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.5898462533950806,0.13368509709835052,0.05317625403404236,0.2169923484325409
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.4361463487148285,0.22626975178718567,0.13301712274551392,0.19353877007961273
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.5501822233200073,0.10500411689281464,0.3285287916660309,0.014661859720945358
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.09862211346626282,0.27230435609817505,0.5500699281692505,0.07561619579792023
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.7722207903862,0.11300086230039597,0.08267319947481155,0.028128139674663544
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.07734063267707825,0.24965862929821014,0.4116174876689911,0.24578802287578583
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.9620382785797119,0.02298126183450222,0.009141314774751663,0.003993544727563858
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.002061626873910427,0.003562171710655093,0.004503007046878338,0.9876914620399475
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.0023497086949646473,0.9934327602386475,0.001381322625093162,0.001381322625093162
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.998956561088562,0.00043706921860575676,0.00016078878252301365,4.535256084636785e-05
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.2600356936454773,0.2560042142868042,0.4287263751029968,0.05041021853685379
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,3.5896020563086495e-05,0.9994909763336182,5.305088052409701e-05,3.3721189538482577e-05
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,5.644441625918262e-05,0.9989963173866272,0.0003099408349953592,0.00011949282634304836
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.00020968001626897603,0.00031972385477274656,0.9988227486610413,0.000305082619888708
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.05287979543209076,0.01423240453004837,0.9227850437164307,0.007738024462014437
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.060922279953956604,0.8952463865280151,0.027459822595119476,0.003546101739630103
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.222951740026474,0.4100710153579712,0.33996081352233887,0.024626677855849266
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.06380082666873932,0.02204897813498974,0.7416602373123169,0.16809280216693878
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.5438758134841919,0.07713799923658371,0.1194736659526825,0.25690874457359314
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.016315747052431107,0.14094655215740204,0.8110914826393127,0.030481833964586258
How many stars are on the American flag?,13,48,50,51,C,False,0.9573328495025635,0.01895894855260849,0.007196005899459124,0.005102732218801975
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.001166667090728879,0.011420398019254208,0.03409501165151596,0.9507737159729004
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.0635024681687355,0.020296610891819,0.9044516086578369,0.006487185601145029
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.37988799810409546,0.1006603091955185,0.2097940742969513,0.30524858832359314
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.3627007007598877,0.35707756876945496,0.13553136587142944,0.13553136587142944
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.5595746636390686,0.3289569318294525,0.05124161019921303,0.05716414749622345
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,True,0.23337244987487793,0.26444563269615173,0.26861006021499634,0.22975435853004456
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.5291991829872131,0.1237470880150795,0.1469532996416092,0.19774729013442993
In the children's game what color is 'Rover'?,Green,black,red,blue,C,True,0.20726227760314941,0.2500060200691223,0.31113749742507935,0.06942415982484818
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0014648718060925603,0.006264462135732174,0.9896910190582275,0.001419802545569837
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.08282952755689621,0.18665921688079834,0.6120320558547974,0.09240301698446274
