0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.7589076161384583,0.12388826161623001,0.0414973720908165,0.07283015549182892
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.5473212003707886,0.2013482302427292,0.10777392238378525,0.1405637115240097
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.8358286023139954,0.05512887239456177,0.029508359730243683,0.07653886079788208
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,True,0.5214150547981262,0.20418906211853027,0.16665427386760712,0.10108091682195663
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.598818302154541,0.15378926694393158,0.09474682062864304,0.14905767142772675
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.4083585739135742,0.19289493560791016,0.16243381798267365,0.2326756864786148
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.9542104601860046,0.02503460831940174,0.007635124493390322,0.011461678892374039
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.034482937306165695,0.055971335619688034,0.7258473038673401,0.18067769706249237
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0033979536965489388,0.0036740642972290516,0.9873735308647156,0.004098714794963598
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.02023923024535179,0.1383100301027298,0.10278329253196716,0.7361050248146057
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.15970763564109802,0.6027302742004395,0.09994246810674667,0.1344873011112213
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.4952296018600464,0.22321747243404388,0.13752028346061707,0.1418856531381607
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.4988648593425751,0.3707248568534851,0.07531732320785522,0.05176479369401932
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.42330896854400635,0.3296733498573303,0.1070292666554451,0.13742829859256744
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.9608234167098999,0.023680824786424637,0.005537486635148525,0.008312751539051533
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.8958659172058105,0.060019273310899734,0.02835109457373619,0.01360300462692976
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.61623615026474,0.14636892080307007,0.10542557388544083,0.1271675080060959
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.1280907392501831,0.6016127467155457,0.16706182062625885,0.09975717216730118
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.8807520270347595,0.059935927391052246,0.025778120383620262,0.03061227686703205
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.03883663937449455,0.10556893795728683,0.7923388481140137,0.061098612844944
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.14288973808288574,0.6607154607772827,0.12609975039958954,0.06855925172567368
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.023256219923496246,0.037748564034700394,0.4320094883441925,0.5050702095031738
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.8304126858711243,0.08752484619617462,0.04199488088488579,0.036485787481069565
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.30536144971847534,0.1660221517086029,0.40453821420669556,0.08479581773281097
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.1302368938922882,0.11493364721536636,0.22857284545898438,0.5232084393501282
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.1063898429274559,0.23975323140621185,0.5488005876541138,0.10151790827512741
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.9582188129425049,0.029391372576355934,0.004040329251438379,0.006065252237021923
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.0017709784442558885,0.00844886526465416,0.011548229493200779,0.9765560626983643
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.2630195617675781,0.2285153567790985,0.36516648530960083,0.13433726131916046
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.02668103761970997,0.05919446423649788,0.18811962008476257,0.721136212348938
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,0.3899025022983551,0.1368686556816101,0.16001565754413605,0.3084382712841034
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.13292209804058075,0.5424051284790039,0.08189092576503754,0.24069081246852875
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.01462747622281313,0.036773473024368286,0.877126932144165,0.06763676553964615
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.3350600600242615,0.10218754410743713,0.41698896884918213,0.14187335968017578
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.739811360836029,0.1265667974948883,0.06881317496299744,0.05443570390343666
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.7529171705245972,0.14825817942619324,0.030120478942990303,0.0647692009806633
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.013014446012675762,0.6780255436897278,0.19425757229328156,0.11068462580442429
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.10633958876132965,0.2434137612581253,0.5234218239784241,0.12239611893892288
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.25244376063346863,0.42276376485824585,0.08588966727256775,0.2371489703655243
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.3080770969390869,0.5079332590103149,0.06161930039525032,0.11877430975437164
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.4523354470729828,0.3749992847442627,0.07618571817874908,0.09334468841552734
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.5649027228355408,0.1921984702348709,0.16439604759216309,0.07526600360870361
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.012288276106119156,0.9461448192596436,0.02902102656662464,0.011188602074980736
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,True,0.33022233843803406,0.21997550129890442,0.23785023391246796,0.2066478580236435
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.01478459034115076,0.9585870504379272,0.01206683088093996,0.012645930051803589
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.021811217069625854,0.8577384948730469,0.042042218148708344,0.07612861692905426
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.618807852268219,0.19471651315689087,0.0837465301156044,0.0994514748454094
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.21295005083084106,0.3003077208995819,0.2821130156517029,0.20004808902740479
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.9684111475944519,0.01238246913999319,0.004773867316544056,0.012577465735375881
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.11431325972080231,0.5715303421020508,0.14909259974956512,0.16120752692222595
 How many books are in the New Testament?,30,29,27,47,C,True,0.13969437777996063,0.24517129361629486,0.48002204298973083,0.1291961818933487
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.12960165739059448,0.28307604789733887,0.4118732213973999,0.1716943085193634
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.4858620762825012,0.21225742995738983,0.10184222459793091,0.1963060200214386
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.8833518028259277,0.0629977211356163,0.022114280611276627,0.02884245663881302
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.2865367531776428,0.3349953889846802,0.22315505146980286,0.13964684307575226
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.2066086083650589,0.305347740650177,0.34600430727005005,0.13763099908828735
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.22977112233638763,0.6245825886726379,0.07817568629980087,0.06480991840362549
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.046282798051834106,0.17742012441158295,0.6591957211494446,0.11455102264881134
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.003868590807542205,0.006684326101094484,0.976661741733551,0.010849731974303722
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.005287959706038237,0.007005407940596342,0.976702868938446,0.00942680798470974
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.005377253517508507,0.9330210089683533,0.015559597872197628,0.04363797605037689
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.004750989377498627,0.9789472818374634,0.003642709692940116,0.010706517845392227
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.005737147759646177,0.01006900891661644,0.9648399353027344,0.0173976868391037
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.5177255272865295,0.22267097234725952,0.06582140922546387,0.1875077486038208
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.6142852306365967,0.21229131519794464,0.09568718820810318,0.07222847640514374
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9701626300811768,0.015438104048371315,0.004220542497932911,0.0082634212449193
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.08926808834075928,0.09958574920892715,0.41277143359184265,0.3938692808151245
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.2339104562997818,0.502986490726471,0.18795232474803925,0.07246207445859909
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9546296000480652,0.0242750346660614,0.00921376422047615,0.01044056098908186
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.10554128885269165,0.7798505425453186,0.041981425136327744,0.07030565291643143
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.7975765466690063,0.15952534973621368,0.012691758573055267,0.028157897293567657
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.061186086386442184,0.8851833343505859,0.03653588145971298,0.014532968401908875
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.1361789107322693,0.18906572461128235,0.44651350378990173,0.22452108561992645
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,False,0.09016089141368866,0.5188401341438293,0.3146924674510956,0.07358717918395996
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.36324599385261536,0.182651549577713,0.22731353342533112,0.22031982243061066
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.5898692011833191,0.16380074620246887,0.066181480884552,0.17436499893665314
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.8871656656265259,0.08381874859333038,0.008429872803390026,0.018702492117881775
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.8830804228782654,0.06497751921415329,0.027946477755904198,0.02210748754441738
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.3528306484222412,0.15656764805316925,0.32125595211982727,0.16666540503501892
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.11603035777807236,0.2783423364162445,0.2917002737522125,0.31051331758499146
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.29694119095802307,0.3016173243522644,0.22767269611358643,0.16144412755966187
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.40655195713043213,0.29282841086387634,0.22451931238174438,0.0728907585144043
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9391222596168518,0.03999264910817146,0.010111725889146328,0.00964867603033781
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.829025149345398,0.09157199412584305,0.0288144089281559,0.043936725705862045
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.33082884550094604,0.3107849359512329,0.14911624789237976,0.19754691421985626
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.96073317527771,0.022243987768888474,0.006274204235523939,0.009128913283348083
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.8870093822479248,0.05582548677921295,0.021861575543880463,0.033334922045469284
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.009134940803050995,0.026023024693131447,0.8891195058822632,0.07298337668180466
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.0706210806965828,0.07635959982872009,0.7956852316856384,0.05499975383281708
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.003732990939170122,0.0056038834154605865,0.9723441004753113,0.0169935654848814
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.11147315800189972,0.7859623432159424,0.07197248190641403,0.028628675267100334
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.8899701833724976,0.04943026974797249,0.01174071803689003,0.04571552574634552
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.6465677618980408,0.15599173307418823,0.09028108417987823,0.10230188071727753
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.06308398395776749,0.7929156422615051,0.07375264167785645,0.06715254485607147
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.030167896300554276,0.8816351890563965,0.037544555962085724,0.04746076464653015
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.006042581517249346,0.015191049315035343,0.9546371698379517,0.022102845832705498
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.16891047358512878,0.25356465578079224,0.3747442364692688,0.1974763572216034
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.3177630603313446,0.25532978773117065,0.2253277450799942,0.18680325150489807
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9181619882583618,0.050996083766222,0.012893829494714737,0.01604663021862507
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.025662412866950035,0.6828514337539673,0.09992323815822601,0.1896209865808487
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.9459388852119446,0.023681119084358215,0.007110361009836197,0.020574510097503662
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.09437862038612366,0.1439102292060852,0.5431115031242371,0.21603482961654663
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.18296180665493011,0.274658203125,0.18296180665493011,0.3526681065559387
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.06947889924049377,0.06228048354387283,0.833303689956665,0.033336341381073
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.10944288223981857,0.1695084422826767,0.5221228003501892,0.19510304927825928
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.3094358444213867,0.26884251832962036,0.3094358444213867,0.10862220823764801
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.18453243374824524,0.18743839859962463,0.40940308570861816,0.21574027836322784
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.04712889716029167,0.7971248626708984,0.10293897241353989,0.050958484411239624
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.2485235631465912,0.5428253412246704,0.12693341076374054,0.0794328972697258
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.35716941952705383,0.1398695409297943,0.16609922051429749,0.325206458568573
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.010279933921992779,0.033706605434417725,0.896899402141571,0.056447938084602356
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.05801577866077423,0.14136426150798798,0.10024227946996689,0.6958192586898804
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.14002598822116852,0.8057940006256104,0.01522712130099535,0.021811844781041145
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.08596497029066086,0.13953490555286407,0.7086167335510254,0.061918240040540695
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.16412697732448578,0.13187971711158752,0.6390708684921265,0.060378942638635635
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.2962815463542938,0.637105405330658,0.03171961009502411,0.0247032567858696
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.887772262096405,0.09806104749441147,0.006171644199639559,0.005981762427836657
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.9630624651908875,0.01907241716980934,0.006591251585632563,0.009741239249706268
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.0017562349094077945,0.003385231364518404,0.00994974933564663,0.9836766719818115
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.43452104926109314,0.2805478870868683,0.15985138714313507,0.12256228923797607
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.02838953025639057,0.04328886792063713,0.8970804214477539,0.02838953025639057
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.01982618123292923,0.014733566902577877,0.9404686689376831,0.023179154843091965
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.001967059215530753,0.0022640712559223175,0.00675926823168993,0.987611711025238
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.11159626394510269,0.7276990413665771,0.11159626394510269,0.04652024060487747
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.2815766930580139,0.41614335775375366,0.17078489065170288,0.1289152055978775
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.004484542179852724,0.012190249748528004,0.7903780341148376,0.19068759679794312
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.3959648907184601,0.1599842756986618,0.3959648907184601,0.04512563720345497
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.20036496222019196,0.6673172116279602,0.09918785095214844,0.029319873079657555
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.009075275622308254,0.005090768449008465,0.014056062325835228,0.9701287150382996
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.002286695409566164,0.005485497880727053,0.00862989854067564,0.9820161461830139
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.34550827741622925,0.2527792453765869,0.28643643856048584,0.10871899873018265
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.2073889672756195,0.3314066231250763,0.2501588463783264,0.2073889672756195
